SiteID,Longitude,Latitude,2001/1,2001/2,2001/3,2001/4,2001/5,2001/6,2001/7,2001/8,2001/9,2001/10,2001/11,2001/12,2002/1,2002/2,2002/3,2002/4,2002/5,2002/6,2002/7,2002/8,2002/9,2002/10,2002/11,2002/12,2003/1,2003/2,2003/3,2003/4,2003/5,2003/6,2003/7,2003/8,2003/9,2003/10,2003/11,2003/12,2004/1,2004/2,2004/3,2004/4,2004/5,2004/6,2004/7,2004/8,2004/9,2004/10,2004/11,2004/12,2005/1,2005/2,2005/3,2005/4,2005/5,2005/6,2005/7,2005/8,2005/9,2005/10,2005/11,2005/12,2006/1,2006/2,2006/3,2006/4,2006/5,2006/6,2006/7,2006/8,2006/9,2006/10,2006/11,2006/12,2007/1,2007/2,2007/3,2007/4,2007/5,2007/6,2007/7,2007/8,2007/9,2007/10,2007/11,2007/12,2008/1,2008/2,2008/3,2008/4,2008/5,2008/6,2008/7,2008/8,2008/9,2008/10,2008/11,2008/12,2009/1,2009/2,2009/3,2009/4,2009/5,2009/6,2009/7,2009/8,2009/9,2009/10,2009/11,2009/12,2010/1,2010/2,2010/3,2010/4,2010/5,2010/6,2010/7,2010/8,2010/9,2010/10,2010/11,2010/12,2011/1,2011/2,2011/3,2011/4,2011/5,2011/6,2011/7,2011/8,2011/9,2011/10,2011/11,2011/12,2012/1,2012/2,2012/3,2012/4,2012/5,2012/6,2012/7,2012/8,2012/9,2012/10,2012/11,2012/12,,2013/1,2013/2,2013/3,2013/4,2013/5,2013/6,2013/7,2013/8,2013/9,2013/10,2013/11,2013/12,2014/1,2014/2,2014/3,2014/4,2014/5,2014/6,2014/7,2014/8,2014/9,2014/10,2014/11,2014/12,2015/1,2015/2,2015/3,2015/4,2015/5,2015/6,2015/7,2015/8,2015/9,2015/10,2015/11,2015/12,2016/1,2016/2,2016/3,2016/4,2016/5,2016/6,2016/7,2016/8,2016/9,2016/10,2016/11,2016/12,2017/1,2017/2,2017/3,2017/4,2017/5,2017/6,2017/7,2017/8,2017/9,2017/10,2017/11,2017/12,2018/1,2018/2,2018/3,2018/4,2018/5,2018/6,2018/7,2018/8,2018/9,2018/10,2018/11,2018/12,2019/1,2019/2,2019/3,2019/4,2019/5,2019/6,2019/7,2019/8,2019/9,2019/10,2019/11,2019/12
icr076368,-19.0023,46.6316,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076369,-19.0023,46.6316,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076371,-19.0017,46.6288,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076375,-19.003,46.6295,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076377,-19.0057,46.627,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076383,-19.005,46.6277,5.73346,6.71149,6.35166,5.507,3.94228,2.29911,1.67213,1.28932,1.13546,1.49004,2.92013,4.12781,5.38261,6.52448,6.68746,5.53926,3.72095,2.57841,1.90258,1.52944,1.49367,1.69756,2.9398,4.82399,5.56024,6.09214,6.33175,5.52698,3.81382,2.56644,1.77043,1.43868,1.24063,1.51517,3.08647,5.04437,6.28393,5.82606,5.43367,5.10872,3.82264,2.35869,1.6659,1.45834,1.38887,2.53864,3.63474,4.6087,5.44787,5.90631,5.8547,5.15623,3.39188,2.27876,1.70444,1.43409,1.33628,1.32078,2.24219,4.14869,5.10808,6.52533,6.36202,5.54668,3.74113,2.37453,1.76382,1.41009,1.38031,1.53216,2.73032,4.59002,5.39931,5.69049,6.00304,5.25048,4.15287,2.76098,1.8873,1.53934,1.48804,1.70944,2.79994,4.31027,5.37758,5.93858,5.9616,5.36696,4.05036,2.57841,1.87779,1.56362,1.48444,1.87464,3.58005,5.74389,5.86479,6.38328,6.0988,5.44927,3.87744,2.35727,1.71416,1.41431,1.49074,2.24748,3.27776,5.16201,5.91957,6.68159,6.26555,5.84251,4.00971,2.46327,1.7977,1.55372,1.46962,1.74181,2.81206,4.8245,5.64954,6.48209,6.28226,5.75571,4.45886,2.83747,1.93507,1.58837,1.44479,1.8669,3.33597,4.99789,5.43465,6.29893,5.92427,5.61542,4.36837,2.81417,1.89876,1.62124,1.54902,1.72657,3.2278,5.53215,,6.43408,6.36137,6.45226,5.48567,3.84861,2.41927,1.77141,1.54471,1.45267,2.04085,3.61479,5.60216,5.6846,6.43774,6.2666,5.14686,3.64183,2.21375,1.65522,1.46652,1.40562,1.46595,2.3533,4.17794,5.2372,5.77576,6.26565,5.99244,4.17567,2.47252,1.81422,1.60768,1.49592,1.95439,3.29667,5.57858,6.62135,6.44564,6.50856,5.84202,3.99743,2.51399,1.86432,1.53488,1.42525,1.51928,2.7809,4.72378,5.65942,6.45726,6.27938,5.79087,4.12368,2.47593,1.77509,1.5071,1.36001,1.48289,2.69384,4.86749,5.81132,6.60227,6.08233,5.30633,3.89221,2.22197,1.67586,1.47548,1.39944,1.50706,2.54882,4.56709,5.71322,6.33096,6.37012,5.84056,4.18592,2.43316,1.81212,1.45164,1.36873,1.50691,2.8916,4.55234
icr076386,-18.9803,46.6349,5.08754,6.3862,5.98481,4.85512,3.22965,2.09594,1.54157,1.29515,1.10999,1.4031,2.54537,3.72765,5.11563,5.94379,6.38014,5.38597,3.45469,2.39327,1.86659,1.55244,1.35507,1.34156,2.19,3.75678,4.65738,5.48122,5.70236,5.0479,3.14683,2.13458,1.59033,1.31034,1.17905,1.19634,2.30369,3.88761,5.06354,5.36781,4.89893,4.58699,3.27459,2.08952,1.59434,1.37349,1.24356,1.96121,2.88649,3.67693,5.01155,5.78297,5.43276,4.5093,2.90266,2.02645,1.62541,1.38919,1.27859,1.19098,1.7571,3.35767,4.18685,5.63462,5.73473,5.04835,3.18136,2.13082,1.63583,1.40511,1.28233,1.23679,2.10705,3.501,4.2742,5.37866,5.39957,4.58132,3.72885,2.59301,1.84753,1.49613,1.35911,1.3688,2.01529,3.31477,4.54289,5.36259,5.46484,4.96522,3.49283,2.2673,1.74894,1.48423,1.33313,1.41143,2.71608,4.49275,5.24278,5.90492,5.64494,4.94903,3.57289,2.23148,1.7228,1.41305,1.37161,2.04076,3.01976,4.46559,5.17972,6.10508,5.74179,5.42711,3.47224,2.17085,1.68369,1.50884,1.32069,1.36502,2.0462,3.83816,4.74263,6.11508,6.3939,5.44268,4.12445,2.57468,1.85488,1.51812,1.38369,1.60226,2.72315,4.06971,4.75911,5.78093,5.35711,5.27899,3.77856,2.36518,1.73371,1.52431,1.35245,1.40233,2.64328,4.76647,,5.49277,5.98321,6.21013,5.27812,3.63579,2.30349,1.74117,1.51992,1.36484,1.79701,2.94607,4.51067,4.66354,6.00741,5.95531,4.57003,3.09462,1.99476,1.50699,1.39926,1.27462,1.27871,1.68048,3.04535,4.32653,5.28086,5.74221,5.74101,3.68198,2.20853,1.78128,1.55956,1.38845,1.48142,2.46803,4.23381,5.454,5.86323,5.92843,5.34431,3.41982,2.12236,1.75245,1.46471,1.33025,1.37425,2.1873,3.74774,4.64809,5.73344,5.59546,5.26169,3.56575,2.33022,1.8017,1.50282,1.34339,1.32837,1.81601,3.46629,4.59882,5.77356,5.36984,4.86406,3.45185,2.06763,1.65813,1.35548,1.27775,1.19954,1.84903,3.2919,4.52844,5.91194,5.97368,5.68087,3.7181,2.2561,1.72181,1.35787,1.28371,1.3662,2.31575,3.50016
icr076387,-18.9803,46.6349,5.08754,6.3862,5.98481,4.85512,3.22965,2.09594,1.54157,1.29515,1.10999,1.4031,2.54537,3.72765,5.11563,5.94379,6.38014,5.38597,3.45469,2.39327,1.86659,1.55244,1.35507,1.34156,2.19,3.75678,4.65738,5.48122,5.70236,5.0479,3.14683,2.13458,1.59033,1.31034,1.17905,1.19634,2.30369,3.88761,5.06354,5.36781,4.89893,4.58699,3.27459,2.08952,1.59434,1.37349,1.24356,1.96121,2.88649,3.67693,5.01155,5.78297,5.43276,4.5093,2.90266,2.02645,1.62541,1.38919,1.27859,1.19098,1.7571,3.35767,4.18685,5.63462,5.73473,5.04835,3.18136,2.13082,1.63583,1.40511,1.28233,1.23679,2.10705,3.501,4.2742,5.37866,5.39957,4.58132,3.72885,2.59301,1.84753,1.49613,1.35911,1.3688,2.01529,3.31477,4.54289,5.36259,5.46484,4.96522,3.49283,2.2673,1.74894,1.48423,1.33313,1.41143,2.71608,4.49275,5.24278,5.90492,5.64494,4.94903,3.57289,2.23148,1.7228,1.41305,1.37161,2.04076,3.01976,4.46559,5.17972,6.10508,5.74179,5.42711,3.47224,2.17085,1.68369,1.50884,1.32069,1.36502,2.0462,3.83816,4.74263,6.11508,6.3939,5.44268,4.12445,2.57468,1.85488,1.51812,1.38369,1.60226,2.72315,4.06971,4.75911,5.78093,5.35711,5.27899,3.77856,2.36518,1.73371,1.52431,1.35245,1.40233,2.64328,4.76647,,5.49277,5.98321,6.21013,5.27812,3.63579,2.30349,1.74117,1.51992,1.36484,1.79701,2.94607,4.51067,4.66354,6.00741,5.95531,4.57003,3.09462,1.99476,1.50699,1.39926,1.27462,1.27871,1.68048,3.04535,4.32653,5.28086,5.74221,5.74101,3.68198,2.20853,1.78128,1.55956,1.38845,1.48142,2.46803,4.23381,5.454,5.86323,5.92843,5.34431,3.41982,2.12236,1.75245,1.46471,1.33025,1.37425,2.1873,3.74774,4.64809,5.73344,5.59546,5.26169,3.56575,2.33022,1.8017,1.50282,1.34339,1.32837,1.81601,3.46629,4.59882,5.77356,5.36984,4.86406,3.45185,2.06763,1.65813,1.35548,1.27775,1.19954,1.84903,3.2919,4.52844,5.91194,5.97368,5.68087,3.7181,2.2561,1.72181,1.35787,1.28371,1.3662,2.31575,3.50016
icr076392,-18.979,46.637,5.08754,6.3862,5.98481,4.85512,3.22965,2.09594,1.54157,1.29515,1.10999,1.4031,2.54537,3.72765,5.11563,5.94379,6.38014,5.38597,3.45469,2.39327,1.86659,1.55244,1.35507,1.34156,2.19,3.75678,4.65738,5.48122,5.70236,5.0479,3.14683,2.13458,1.59033,1.31034,1.17905,1.19634,2.30369,3.88761,5.06354,5.36781,4.89893,4.58699,3.27459,2.08952,1.59434,1.37349,1.24356,1.96121,2.88649,3.67693,5.01155,5.78297,5.43276,4.5093,2.90266,2.02645,1.62541,1.38919,1.27859,1.19098,1.7571,3.35767,4.18685,5.63462,5.73473,5.04835,3.18136,2.13082,1.63583,1.40511,1.28233,1.23679,2.10705,3.501,4.2742,5.37866,5.39957,4.58132,3.72885,2.59301,1.84753,1.49613,1.35911,1.3688,2.01529,3.31477,4.54289,5.36259,5.46484,4.96522,3.49283,2.2673,1.74894,1.48423,1.33313,1.41143,2.71608,4.49275,5.24278,5.90492,5.64494,4.94903,3.57289,2.23148,1.7228,1.41305,1.37161,2.04076,3.01976,4.46559,5.17972,6.10508,5.74179,5.42711,3.47224,2.17085,1.68369,1.50884,1.32069,1.36502,2.0462,3.83816,4.74263,6.11508,6.3939,5.44268,4.12445,2.57468,1.85488,1.51812,1.38369,1.60226,2.72315,4.06971,4.75911,5.78093,5.35711,5.27899,3.77856,2.36518,1.73371,1.52431,1.35245,1.40233,2.64328,4.76647,,5.49277,5.98321,6.21013,5.27812,3.63579,2.30349,1.74117,1.51992,1.36484,1.79701,2.94607,4.51067,4.66354,6.00741,5.95531,4.57003,3.09462,1.99476,1.50699,1.39926,1.27462,1.27871,1.68048,3.04535,4.32653,5.28086,5.74221,5.74101,3.68198,2.20853,1.78128,1.55956,1.38845,1.48142,2.46803,4.23381,5.454,5.86323,5.92843,5.34431,3.41982,2.12236,1.75245,1.46471,1.33025,1.37425,2.1873,3.74774,4.64809,5.73344,5.59546,5.26169,3.56575,2.33022,1.8017,1.50282,1.34339,1.32837,1.81601,3.46629,4.59882,5.77356,5.36984,4.86406,3.45185,2.06763,1.65813,1.35548,1.27775,1.19954,1.84903,3.2919,4.52844,5.91194,5.97368,5.68087,3.7181,2.2561,1.72181,1.35787,1.28371,1.3662,2.31575,3.50016
icr076399,-18.9789,46.6329,5.08754,6.3862,5.98481,4.85512,3.22965,2.09594,1.54157,1.29515,1.10999,1.4031,2.54537,3.72765,5.11563,5.94379,6.38014,5.38597,3.45469,2.39327,1.86659,1.55244,1.35507,1.34156,2.19,3.75678,4.65738,5.48122,5.70236,5.0479,3.14683,2.13458,1.59033,1.31034,1.17905,1.19634,2.30369,3.88761,5.06354,5.36781,4.89893,4.58699,3.27459,2.08952,1.59434,1.37349,1.24356,1.96121,2.88649,3.67693,5.01155,5.78297,5.43276,4.5093,2.90266,2.02645,1.62541,1.38919,1.27859,1.19098,1.7571,3.35767,4.18685,5.63462,5.73473,5.04835,3.18136,2.13082,1.63583,1.40511,1.28233,1.23679,2.10705,3.501,4.2742,5.37866,5.39957,4.58132,3.72885,2.59301,1.84753,1.49613,1.35911,1.3688,2.01529,3.31477,4.54289,5.36259,5.46484,4.96522,3.49283,2.2673,1.74894,1.48423,1.33313,1.41143,2.71608,4.49275,5.24278,5.90492,5.64494,4.94903,3.57289,2.23148,1.7228,1.41305,1.37161,2.04076,3.01976,4.46559,5.17972,6.10508,5.74179,5.42711,3.47224,2.17085,1.68369,1.50884,1.32069,1.36502,2.0462,3.83816,4.74263,6.11508,6.3939,5.44268,4.12445,2.57468,1.85488,1.51812,1.38369,1.60226,2.72315,4.06971,4.75911,5.78093,5.35711,5.27899,3.77856,2.36518,1.73371,1.52431,1.35245,1.40233,2.64328,4.76647,,5.49277,5.98321,6.21013,5.27812,3.63579,2.30349,1.74117,1.51992,1.36484,1.79701,2.94607,4.51067,4.66354,6.00741,5.95531,4.57003,3.09462,1.99476,1.50699,1.39926,1.27462,1.27871,1.68048,3.04535,4.32653,5.28086,5.74221,5.74101,3.68198,2.20853,1.78128,1.55956,1.38845,1.48142,2.46803,4.23381,5.454,5.86323,5.92843,5.34431,3.41982,2.12236,1.75245,1.46471,1.33025,1.37425,2.1873,3.74774,4.64809,5.73344,5.59546,5.26169,3.56575,2.33022,1.8017,1.50282,1.34339,1.32837,1.81601,3.46629,4.59882,5.77356,5.36984,4.86406,3.45185,2.06763,1.65813,1.35548,1.27775,1.19954,1.84903,3.2919,4.52844,5.91194,5.97368,5.68087,3.7181,2.2561,1.72181,1.35787,1.28371,1.3662,2.31575,3.50016
icr076400,-18.9786,46.6339,5.08754,6.3862,5.98481,4.85512,3.22965,2.09594,1.54157,1.29515,1.10999,1.4031,2.54537,3.72765,5.11563,5.94379,6.38014,5.38597,3.45469,2.39327,1.86659,1.55244,1.35507,1.34156,2.19,3.75678,4.65738,5.48122,5.70236,5.0479,3.14683,2.13458,1.59033,1.31034,1.17905,1.19634,2.30369,3.88761,5.06354,5.36781,4.89893,4.58699,3.27459,2.08952,1.59434,1.37349,1.24356,1.96121,2.88649,3.67693,5.01155,5.78297,5.43276,4.5093,2.90266,2.02645,1.62541,1.38919,1.27859,1.19098,1.7571,3.35767,4.18685,5.63462,5.73473,5.04835,3.18136,2.13082,1.63583,1.40511,1.28233,1.23679,2.10705,3.501,4.2742,5.37866,5.39957,4.58132,3.72885,2.59301,1.84753,1.49613,1.35911,1.3688,2.01529,3.31477,4.54289,5.36259,5.46484,4.96522,3.49283,2.2673,1.74894,1.48423,1.33313,1.41143,2.71608,4.49275,5.24278,5.90492,5.64494,4.94903,3.57289,2.23148,1.7228,1.41305,1.37161,2.04076,3.01976,4.46559,5.17972,6.10508,5.74179,5.42711,3.47224,2.17085,1.68369,1.50884,1.32069,1.36502,2.0462,3.83816,4.74263,6.11508,6.3939,5.44268,4.12445,2.57468,1.85488,1.51812,1.38369,1.60226,2.72315,4.06971,4.75911,5.78093,5.35711,5.27899,3.77856,2.36518,1.73371,1.52431,1.35245,1.40233,2.64328,4.76647,,5.49277,5.98321,6.21013,5.27812,3.63579,2.30349,1.74117,1.51992,1.36484,1.79701,2.94607,4.51067,4.66354,6.00741,5.95531,4.57003,3.09462,1.99476,1.50699,1.39926,1.27462,1.27871,1.68048,3.04535,4.32653,5.28086,5.74221,5.74101,3.68198,2.20853,1.78128,1.55956,1.38845,1.48142,2.46803,4.23381,5.454,5.86323,5.92843,5.34431,3.41982,2.12236,1.75245,1.46471,1.33025,1.37425,2.1873,3.74774,4.64809,5.73344,5.59546,5.26169,3.56575,2.33022,1.8017,1.50282,1.34339,1.32837,1.81601,3.46629,4.59882,5.77356,5.36984,4.86406,3.45185,2.06763,1.65813,1.35548,1.27775,1.19954,1.84903,3.2919,4.52844,5.91194,5.97368,5.68087,3.7181,2.2561,1.72181,1.35787,1.28371,1.3662,2.31575,3.50016
