SSN.XRPD,Cluster.XRPD,Plot.XRPD,Depth.XRPD,Site.XRPD,Latitude.XRPD,Longitude.XRPD
icr015752,1,1,Topsoil,Ajumako,5.37398667,-0.787106667
icr015753,1,1,Subsoil,Ajumako,5.37398667,-0.787106667
icr015772,2,1,Topsoil,Ajumako,5.39579,-0.780361667
icr015773,2,1,Subsoil,Ajumako,5.39579,-0.780361667
icr015792,3,1,Topsoil,Ajumako,5.41379333,-0.780368333
icr015793,3,1,Subsoil,Ajumako,5.41379333,-0.780368333
icr015812,4,1,Topsoil,Ajumako,5.44978,-0.771613333
icr015813,4,1,Subsoil,Ajumako,5.44978,-0.771613333
icr015832,5,2,Topsoil,Ajumako,5.371555,-0.762728333
icr015833,5,2,Subsoil,Ajumako,5.371555,-0.762728333
icr015852,6,1,Topsoil,Ajumako,5.39815167,-0.751176667
icr015853,6,1,Subsoil,Ajumako,5.39815167,-0.751176667
icr015872,7,2,Topsoil,Ajumako,5.42006,-0.75521
icr015873,7,2,Subsoil,Ajumako,5.42006,-0.75521
icr015892,8,1,Topsoil,Ajumako,5.44254833,-0.764775
icr015893,8,1,Subsoil,Ajumako,5.44254833,-0.764775
icr015912,9,1,Topsoil,Ajumako,5.377035,-0.726425
icr015913,9,1,Subsoil,Ajumako,5.377035,-0.726425
icr015932,10,1,Topsoil,Ajumako,5.39910833,-0.733821667
icr015933,10,1,Subsoil,Ajumako,5.39910833,-0.733821667
icr015952,11,1,Topsoil,Ajumako,5.41552833,-0.736546667
icr015953,11,1,Subsoil,Ajumako,5.41552833,-0.736546667
icr015972,12,1,Topsoil,Ajumako,5.434675,-0.728883333
icr015973,12,1,Subsoil,Ajumako,5.434675,-0.728883333
icr015992,13,1,Topsoil,Ajumako,5.36981833,-0.714001667
icr015993,13,1,Subsoil,Ajumako,5.36981833,-0.714001667
icr016012,14,1,Topsoil,Ajumako,5.39372667,-0.707133333
icr016013,14,1,Subsoil,Ajumako,5.39372667,-0.707133333
icr016032,15,1,Topsoil,Ajumako,5.42318167,-0.709083333
icr016033,15,1,Subsoil,Ajumako,5.42318167,-0.709083333
icr016052,16,1,Topsoil,Ajumako,5.44766667,-0.717421667
icr016053,16,1,Subsoil,Ajumako,5.44766667,-0.717421667
icr076347,1,2,Topsoil,Analavory,-19.021194,46.636952
icr076348,1,2,Subsoil,Analavory,-19.021194,46.636952
icr076364,2,1,Topsoil,Analavory,-19.006766,46.629129
icr076365,2,1,Subsoil,Analavory,-19.006766,46.629129
icr076384,3,1,Topsoil,Analavory,-18.973476,46.63606
icr076385,3,1,Subsoil,Analavory,-18.973476,46.63606
icr076404,4,1,Topsoil,Analavory,-18.953178,46.6373
icr076405,4,1,Subsoil,Analavory,-18.953178,46.6373
icr076424,5,1,Topsoil,Analavory,-19.024152,46.659441
icr076425,5,1,Subsoil,Analavory,-19.024152,46.659441
icr076444,6,1,Topsoil,Analavory,-19.005444,46.657214
icr076445,6,1,Subsoil,Analavory,-19.005444,46.657214
icr076464,7,1,Topsoil,Analavory,-18.977533,46.659112
icr076465,7,1,Subsoil,Analavory,-18.977533,46.659112
icr076484,8,1,Topsoil,Analavory,-18.958817,46.658112
icr076485,8,1,Subsoil,Analavory,-18.958817,46.658112
icr076502,9,1,Topsoil,Analavory,-19.018352,46.675688
icr076503,9,1,Subsoil,Analavory,-19.018352,46.675688
icr076522,10,1,Topsoil,Analavory,-19.002544,46.677495
icr076523,10,1,Subsoil,Analavory,-19.002544,46.677495
icr076541,11,1,Topsoil,Analavory,-18.980003,46.681078
icr076542,11,1,Subsoil,Analavory,-18.980003,46.681078
icr076561,12,1,Topsoil,Analavory,-18.953984,46.68258
icr076562,12,1,Subsoil,Analavory,-18.953984,46.68258
icr076581,13,1,Topsoil,Analavory,-19.025504,46.706172
icr076582,13,1,Subsoil,Analavory,-19.025504,46.706172
icr076601,14,1,Topsoil,Analavory,-19.007042,46.697128
icr076602,14,1,Subsoil,Analavory,-19.007042,46.697128
icr076621,15,1,Topsoil,Analavory,-18.978952,46.703312
icr076622,15,1,Subsoil,Analavory,-18.978952,46.703312
icr076640,16,1,Topsoil,Analavory,-18.951871,46.706503
icr076641,16,1,Subsoil,Analavory,-18.951871,46.706503
icr037755,1,5,Topsoil,Bana,5.232845,10.226835
icr037756,1,5,Subsoil,Bana,5.232845,10.226835
icr037767,2,1,Topsoil,Bana,5.26178333,10.22336667
icr037768,2,1,Subsoil,Bana,5.26178333,10.22336667
icr037787,3,1,Topsoil,Bana,5.28236667,10.22913667
icr037788,3,1,Subsoil,Bana,5.28236667,10.22913667
icr037807,4,1,Topsoil,Bana,5.30309333,10.22817
icr037808,4,1,Subsoil,Bana,5.30309333,10.22817
icr037843,5,9,Topsoil,Bana,5.238615,10.258085
icr037844,5,9,Subsoil,Bana,5.238615,10.258085
icr037851,6,3,Topsoil,Bana,5.253965,10.25103167
icr037852,6,3,Subsoil,Bana,5.253965,10.25103167
icr037869,7,2,Topsoil,Bana,5.27953833,10.242555
icr037870,7,2,Subsoil,Bana,5.27953833,10.242555
icr037901,8,8,Topsoil,Bana,5.30427333,10.249175
icr037902,8,8,Subsoil,Bana,5.30427333,10.249175
icr037907,9,1,Topsoil,Bana,5.23253833,10.27185333
icr037908,9,1,Subsoil,Bana,5.23253833,10.27185333
icr037927,10,1,Topsoil,Bana,5.25545667,10.26777667
icr037928,10,1,Subsoil,Bana,5.25545667,10.26777667
icr037947,11,2,Topsoil,Bana,5.28252333,10.27224833
icr037948,11,2,Subsoil,Bana,5.28252333,10.27224833
icr037969,12,3,Topsoil,Bana,5.29722333,10.26682167
icr037970,12,3,Subsoil,Bana,5.29722333,10.26682167
icr037986,13,1,Topsoil,Bana,5.233795,10.28871167
icr037987,13,1,Subsoil,Bana,5.233795,10.28871167
icr038016,14,8,Topsoil,Bana,5.25533,10.28552
icr038017,14,8,Subsoil,Bana,5.25533,10.28552
icr038034,15,5,Topsoil,Bana,5.28465667,10.28513333
icr038035,15,5,Subsoil,Bana,5.28465667,10.28513333
icr038056,16,7,Topsoil,Bana,5.30045833,10.293825
icr038057,16,7,Subsoil,Bana,5.30045833,10.293825
icr072948,1,2,Topsoil,Bimbe,-11.772835,15.87541167
icr072949,1,2,Subsoil,Bimbe,-11.772835,15.87541167
icr072968,2,1,Topsoil,Bimbe,-11.75044833,15.87774167
icr072969,2,1,Subsoil,Bimbe,-11.75044833,15.87774167
icr072988,3,1,Topsoil,Bimbe,-11.72324667,15.88526667
icr072989,3,1,Subsoil,Bimbe,-11.72324667,15.88526667
icr073008,4,1,Topsoil,Bimbe,-11.70413667,15.88675
icr073009,4,1,Subsoil,Bimbe,-11.70413667,15.88675
icr073028,5,1,Topsoil,Bimbe,-11.77340167,15.90902167
icr073029,5,1,Subsoil,Bimbe,-11.77340167,15.90902167
icr073048,6,1,Topsoil,Bimbe,-11.75164667,15.904305
icr073049,6,1,Subsoil,Bimbe,-11.75164667,15.904305
icr073068,7,1,Topsoil,Bimbe,-11.72861167,15.90537
icr073069,7,1,Subsoil,Bimbe,-11.72861167,15.90537
icr073088,8,1,Topsoil,Bimbe,-11.70184,15.905035
icr073089,8,1,Subsoil,Bimbe,-11.70184,15.905035
icr073128,10,1,Topsoil,Bimbe,-11.74299833,15.925165
icr073129,10,1,Subsoil,Bimbe,-11.74299833,15.925165
icr073148,11,1,Topsoil,Bimbe,-11.72815,15.92955167
icr073149,11,1,Subsoil,Bimbe,-11.72815,15.92955167
icr073168,12,1,Topsoil,Bimbe,-11.70322333,15.92522667
icr073169,12,1,Subsoil,Bimbe,-11.70322333,15.92522667
icr073188,13,1,Topsoil,Bimbe,-11.77607833,15.95362833
icr073189,13,1,Subsoil,Bimbe,-11.77607833,15.95362833
icr073208,14,1,Topsoil,Bimbe,-11.75424667,15.95240333
icr073209,14,1,Subsoil,Bimbe,-11.75424667,15.95240333
icr073228,15,1,Topsoil,Bimbe,-11.72477,15.94343
icr073229,15,1,Subsoil,Bimbe,-11.72477,15.94343
icr073248,16,1,Topsoil,Bimbe,-11.70006667,15.9523
icr073249,16,1,Subsoil,Bimbe,-11.70006667,15.9523
icr011037,1,1,Topsoil,Bondigui,10.88517333,-3.581576667
icr011038,1,1,Subsoil,Bondigui,10.88517333,-3.581576667
icr011067,2,7,Topsoil,Bondigui,10.90327833,-3.576025
icr011068,2,7,Subsoil,Bondigui,10.90327833,-3.576025
icr011077,3,2,Topsoil,Bondigui,10.92339333,-3.57667
icr011078,3,2,Subsoil,Bondigui,10.92339333,-3.57667
icr011097,4,3,Topsoil,Bondigui,10.94759,-3.585211667
icr011098,4,3,Subsoil,Bondigui,10.94759,-3.585211667
icr011111,5,1,Topsoil,Bondigui,10.87761667,-3.558683333
icr011112,5,1,Subsoil,Bondigui,10.87761667,-3.558683333
icr011133,6,5,Topsoil,Bondigui,10.90319167,-3.555051667
icr011134,6,5,Subsoil,Bondigui,10.90319167,-3.555051667
icr011144,7,1,Topsoil,Bondigui,10.92799833,-3.564085
icr011145,7,1,Subsoil,Bondigui,10.92799833,-3.564085
icr011164,8,1,Topsoil,Bondigui,10.94325667,-3.550565
icr011165,8,1,Subsoil,Bondigui,10.94325667,-3.550565
icr011182,9,1,Topsoil,Bondigui,10.88015667,-3.540295
icr011183,9,1,Subsoil,Bondigui,10.88015667,-3.540295
icr011202,10,1,Topsoil,Bondigui,10.90277,-3.530618333
icr011203,10,1,Subsoil,Bondigui,10.90277,-3.530618333
icr011222,11,1,Topsoil,Bondigui,10.924675,-3.533448333
icr011223,11,1,Subsoil,Bondigui,10.924675,-3.533448333
icr011241,12,1,Topsoil,Bondigui,10.94154333,-3.539666667
icr011242,12,1,Subsoil,Bondigui,10.94154333,-3.539666667
icr011263,13,2,Topsoil,Bondigui,10.87681333,-3.50814
icr011264,13,2,Subsoil,Bondigui,10.87681333,-3.50814
icr011281,14,1,Topsoil,Bondigui,10.89882833,-3.513665
icr011282,14,1,Subsoil,Bondigui,10.89882833,-3.513665
icr011301,15,1,Topsoil,Bondigui,10.92729667,-3.511266667
icr011302,15,1,Subsoil,Bondigui,10.92729667,-3.511266667
icr011321,16,1,Topsoil,Bondigui,10.950885,-3.513765
icr011322,16,1,Subsoil,Bondigui,10.950885,-3.513765
icr043132,1,1,Topsoil,Boumeoul,11.90132833,-13.17387667
icr043133,1,1,Subsoil,Boumeoul,11.90132833,-13.17387667
icr043152,2,1,Topsoil,Boumeoul,11.91600667,-13.17532833
icr043153,2,1,Subsoil,Boumeoul,11.91600667,-13.17532833
icr043172,3,1,Topsoil,Boumeoul,11.94272667,-13.17404833
icr043173,3,1,Subsoil,Boumeoul,11.94272667,-13.17404833
icr043198,4,5,Topsoil,Boumeoul,11.96982,-13.17629333
icr043199,4,5,Subsoil,Boumeoul,11.96982,-13.17629333
icr043211,5,1,Topsoil,Boumeoul,11.90748167,-13.15499
icr043212,5,1,Subsoil,Boumeoul,11.90748167,-13.15499
icr043230,6,2,Topsoil,Boumeoul,11.92195167,-13.15272167
icr043231,6,2,Subsoil,Boumeoul,11.92195167,-13.15272167
icr043248,7,2,Topsoil,Boumeoul,11.94213,-13.157495
icr043249,7,2,Subsoil,Boumeoul,11.94213,-13.157495
icr043266,8,1,Topsoil,Boumeoul,11.96197,-13.153175
icr043267,8,1,Subsoil,Boumeoul,11.96197,-13.153175
icr043287,9,2,Topsoil,Boumeoul,11.90510833,-13.13042
icr043288,9,2,Subsoil,Boumeoul,11.90510833,-13.13042
icr043299,10,2,Topsoil,Boumeoul,11.928245,-13.13387
icr043300,10,2,Subsoil,Boumeoul,11.928245,-13.13387
icr043324,11,5,Topsoil,Boumeoul,11.94712667,-13.13483167
icr043325,11,5,Subsoil,Boumeoul,11.94712667,-13.13483167
icr043332,12,1,Topsoil,Boumeoul,11.96782167,-13.12979333
icr043333,12,1,Subsoil,Boumeoul,11.96782167,-13.12979333
icr043347,13,1,Topsoil,Boumeoul,11.89474,-13.107555
icr043348,13,1,Subsoil,Boumeoul,11.89474,-13.107555
icr043363,14,1,Topsoil,Boumeoul,11.92822333,-13.107235
icr043390,15,11,Topsoil,Boumeoul,11.950435,-13.11220667
icr043391,15,11,Subsoil,Boumeoul,11.950435,-13.11220667
icr043401,16,10,Topsoil,Boumeoul,11.96395833,-13.10541333
icr043402,16,10,Subsoil,Boumeoul,11.96395833,-13.10541333
icr011824,1,1,Topsoil,Bukwaya,-3.06374502,33.01008606
icr011825,1,1,Subsoil,Bukwaya,-3.06374502,33.01008606
icr011843,2,2,Topsoil,Bukwaya,-3.0296979,33.01520157
icr011844,2,2,Subsoil,Bukwaya,-3.0296979,33.01520157
icr011863,3,1,Topsoil,Bukwaya,-3.00909805,33.01538086
icr011864,3,1,Subsoil,Bukwaya,-3.00909805,33.01538086
icr011881,4,1,Topsoil,Bukwaya,-2.99281502,33.01611328
icr011882,4,1,Subsoil,Bukwaya,-2.99281502,33.01611328
icr011901,5,1,Topsoil,Bukwaya,-3.06098199,33.03066254
icr011902,5,1,Subsoil,Bukwaya,-3.06098199,33.03066254
icr011921,6,1,Topsoil,Bukwaya,-3.03815293,33.04239655
icr011922,6,1,Subsoil,Bukwaya,-3.03815293,33.04239655
icr011941,7,1,Topsoil,Bukwaya,-3.00733495,33.04496384
icr011942,7,1,Subsoil,Bukwaya,-3.00733495,33.04496384
icr011960,8,1,Topsoil,Bukwaya,-2.98746705,33.03326416
icr011961,8,1,Subsoil,Bukwaya,-2.98746705,33.03326416
icr011978,9,3,Topsoil,Bukwaya,-3.05848002,33.06501389
icr011979,9,3,Subsoil,Bukwaya,-3.05848002,33.06501389
icr011990,10,1,Topsoil,Bukwaya,-3.03098702,33.06267166
icr011991,10,1,Subsoil,Bukwaya,-3.03098702,33.06267166
icr012008,11,1,Topsoil,Bukwaya,-3.01006794,33.06552124
icr012009,11,1,Subsoil,Bukwaya,-3.01006794,33.06552124
icr012027,12,1,Topsoil,Bukwaya,-2.98789811,33.06058121
icr012028,12,1,Subsoil,Bukwaya,-2.98789811,33.06058121
icr012043,13,1,Topsoil,Bukwaya,-3.06005502,33.08431244
icr012044,13,1,Subsoil,Bukwaya,-3.06005502,33.08431244
icr012063,14,1,Topsoil,Bukwaya,-3.03619504,33.09140778
icr012064,14,1,Subsoil,Bukwaya,-3.03619504,33.09140778
icr012083,15,3,Topsoil,Bukwaya,-3.0151,33.08854294
icr012084,15,3,Subsoil,Bukwaya,-3.0151,33.08854294
icr012087,16,1,Topsoil,Bukwaya,-2.99145794,33.07735062
icr012088,16,1,Subsoil,Bukwaya,-2.99145794,33.07735062
icr023433,1,1,Topsoil,Chica_b,-14.75066833,39.839635
icr023434,1,1,Subsoil,Chica_b,-14.75066833,39.839635
icr023453,2,1,Topsoil,Chica_b,-14.726465,39.84090667
icr023454,2,1,Subsoil,Chica_b,-14.726465,39.84090667
icr023473,3,1,Topsoil,Chica_b,-14.70832833,39.83611667
icr023474,3,1,Subsoil,Chica_b,-14.70832833,39.83611667
icr023493,4,1,Topsoil,Chica_b,-14.68884167,39.84353333
icr023494,4,1,Subsoil,Chica_b,-14.68884167,39.84353333
icr023513,5,1,Topsoil,Chica_b,-14.75414,39.85758167
icr023514,5,1,Subsoil,Chica_b,-14.75414,39.85758167
icr023533,6,1,Topsoil,Chica_b,-14.72360167,39.86317833
icr023534,6,1,Subsoil,Chica_b,-14.72360167,39.86317833
icr023553,7,1,Topsoil,Chica_b,-14.70096833,39.86144167
icr023554,7,1,Subsoil,Chica_b,-14.70096833,39.86144167
icr023573,8,1,Topsoil,Chica_b,-14.68552,39.86471833
icr023574,8,1,Subsoil,Chica_b,-14.68552,39.86471833
icr023593,9,1,Topsoil,Chica_b,-14.7512,39.8859
icr023594,9,1,Subsoil,Chica_b,-14.7512,39.8859
icr023613,10,1,Topsoil,Chica_b,-14.72912667,39.87938333
icr023614,10,1,Subsoil,Chica_b,-14.72912667,39.87938333
icr023633,11,1,Topsoil,Chica_b,-14.701545,39.88362667
icr023634,11,1,Subsoil,Chica_b,-14.701545,39.88362667
icr023652,12,2,Topsoil,Chica_b,-14.68108833,39.88605833
icr023653,12,2,Subsoil,Chica_b,-14.68108833,39.88605833
icr023672,13,1,Topsoil,Chica_b,-14.74916833,39.90905167
icr023673,13,1,Subsoil,Chica_b,-14.74916833,39.90905167
icr023692,14,1,Topsoil,Chica_b,-14.72569333,39.90788167
icr023693,14,1,Subsoil,Chica_b,-14.72569333,39.90788167
icr023712,15,1,Topsoil,Chica_b,-14.70472833,39.91341833
icr023713,15,1,Subsoil,Chica_b,-14.70472833,39.91341833
icr023731,16,1,Topsoil,Chica_b,-14.68274,39.90612
icr023732,16,1,Subsoil,Chica_b,-14.68274,39.90612
icr049177,1,1,Topsoil,Chiculecule,-22.86955833,35.26938
icr049178,1,1,Subsoil,Chiculecule,-22.86955833,35.26938
icr049197,2,1,Topsoil,Chiculecule,-22.85042333,35.273025
icr049198,2,1,Subsoil,Chiculecule,-22.85042333,35.273025
icr049217,3,1,Topsoil,Chiculecule,-22.83018333,35.27128833
icr049218,3,1,Subsoil,Chiculecule,-22.83018333,35.27128833
icr049237,4,1,Topsoil,Chiculecule,-22.80203,35.26829167
icr049238,4,1,Subsoil,Chiculecule,-22.80203,35.26829167
icr049257,5,1,Topsoil,Chiculecule,-22.87288167,35.29462
icr049258,5,1,Subsoil,Chiculecule,-22.87288167,35.29462
icr049277,6,1,Topsoil,Chiculecule,-22.84669833,35.28799167
icr049278,6,1,Subsoil,Chiculecule,-22.84669833,35.28799167
icr049297,7,1,Topsoil,Chiculecule,-22.81783333,35.28526167
icr049298,7,1,Subsoil,Chiculecule,-22.81783333,35.28526167
icr049317,8,1,Topsoil,Chiculecule,-22.80476167,35.28788167
icr049318,8,1,Subsoil,Chiculecule,-22.80476167,35.28788167
icr049337,9,1,Topsoil,Chiculecule,-22.87014333,35.313225
icr049338,9,1,Subsoil,Chiculecule,-22.87014333,35.313225
icr049357,10,1,Topsoil,Chiculecule,-22.849915,35.31727333
icr049358,10,1,Subsoil,Chiculecule,-22.849915,35.31727333
icr049377,11,1,Topsoil,Chiculecule,-22.830515,35.31782
icr049378,11,1,Subsoil,Chiculecule,-22.830515,35.31782
icr049397,12,1,Topsoil,Chiculecule,-22.80366,35.31284167
icr049398,12,1,Subsoil,Chiculecule,-22.80366,35.31284167
icr049417,13,1,Topsoil,Chiculecule,-22.87506833,35.33858167
icr049418,13,1,Subsoil,Chiculecule,-22.87506833,35.33858167
icr049437,14,1,Topsoil,Chiculecule,-22.84876167,35.33593
icr049438,14,1,Subsoil,Chiculecule,-22.84876167,35.33593
icr049457,15,1,Topsoil,Chiculecule,-22.82643,35.336955
icr049458,15,1,Subsoil,Chiculecule,-22.82643,35.336955
icr049477,16,1,Topsoil,Chiculecule,-22.80021333,35.33732
icr049478,16,1,Subsoil,Chiculecule,-22.80021333,35.33732
icr055563,1,1,Topsoil,Chilende,-9.2127,29.6294
icr055564,1,1,Subsoil,Chilende,-9.2127,29.6294
icr055583,2,1,Topsoil,Chilende,-9.17906,29.6372
icr055584,2,1,Subsoil,Chilende,-9.17906,29.6372
icr055603,3,1,Topsoil,Chilende,-9.15515,29.6233
icr055604,3,1,Subsoil,Chilende,-9.15515,29.6233
icr055623,4,1,Topsoil,Chilende,-9.14338,29.6314
icr055624,4,1,Subsoil,Chilende,-9.14338,29.6314
icr055643,5,1,Topsoil,Chilende,-9.2096,29.6525
icr055663,6,1,Topsoil,Chilende,-9.18733,29.6553
icr055664,6,1,Subsoil,Chilende,-9.18733,29.6553
icr055683,7,1,Topsoil,Chilende,-9.1579,29.6499
icr055684,7,1,Subsoil,Chilende,-9.1579,29.6499
icr055703,8,1,Topsoil,Chilende,-9.13688,29.6462
icr055704,8,1,Subsoil,Chilende,-9.13688,29.6462
icr055723,9,1,Topsoil,Chilende,-9.20366,29.6761
icr055724,9,1,Subsoil,Chilende,-9.20366,29.6761
icr055742,10,1,Topsoil,Chilende,-9.18553,29.6753
icr055743,10,1,Subsoil,Chilende,-9.18553,29.6753
icr055762,11,1,Topsoil,Chilende,-9.1576,29.6706
icr055763,11,1,Subsoil,Chilende,-9.1576,29.6706
icr055782,12,1,Topsoil,Chilende,-9.13654,29.6744
icr055783,12,1,Subsoil,Chilende,-9.13654,29.6744
icr055802,13,1,Topsoil,Chilende,-9.20711,29.6942
icr055803,13,1,Subsoil,Chilende,-9.20711,29.6942
icr055822,14,1,Topsoil,Chilende,-9.18747,29.7011
icr055823,14,1,Subsoil,Chilende,-9.18747,29.7011
icr055842,15,1,Topsoil,Chilende,-9.16099,29.695
icr055862,16,1,Topsoil,Chilende,-9.14041,29.689
icr055863,16,1,Subsoil,Chilende,-9.14041,29.689
icr005928,1,1,Topsoil,Chinyanghuku,-6.93070316,36.09182358
icr005929,1,1,Subsoil,Chinyanghuku,-6.93070316,36.09182358
icr005946,2,1,Topsoil,Chinyanghuku,-6.90836716,36.08665466
icr005947,2,1,Subsoil,Chinyanghuku,-6.90836716,36.08665466
icr005965,3,1,Topsoil,Chinyanghuku,-6.88353014,36.0907402
icr005966,3,1,Subsoil,Chinyanghuku,-6.88353014,36.0907402
icr005985,4,2,Topsoil,Chinyanghuku,-6.86680222,36.09944916
icr005986,4,2,Subsoil,Chinyanghuku,-6.86680222,36.09944916
icr005998,5,1,Topsoil,Chinyanghuku,-6.93858,36.1244
icr005999,5,1,Subsoil,Chinyanghuku,-6.93858,36.1244
icr006015,6,1,Topsoil,Chinyanghuku,-6.91083193,36.11650848
icr006016,6,1,Subsoil,Chinyanghuku,-6.91083193,36.11650848
icr006035,7,1,Topsoil,Chinyanghuku,-6.88956308,36.12222672
icr006036,7,1,Subsoil,Chinyanghuku,-6.88956308,36.12222672
icr006055,8,1,Topsoil,Chinyanghuku,-6.86175203,36.11831284
icr006056,8,1,Subsoil,Chinyanghuku,-6.86175203,36.11831284
icr006076,9,5,Topsoil,Chinyanghuku,-6.93122,36.1357
icr006077,9,5,Subsoil,Chinyanghuku,-6.93122,36.1357
icr006085,10,2,Topsoil,Chinyanghuku,-6.90524,36.1372
icr006086,10,2,Subsoil,Chinyanghuku,-6.90524,36.1372
icr006101,11,1,Topsoil,Chinyanghuku,-6.88657,36.1374
icr006102,11,1,Subsoil,Chinyanghuku,-6.88657,36.1374
icr006121,12,1,Topsoil,Chinyanghuku,-6.86209822,36.14105606
icr006122,12,1,Subsoil,Chinyanghuku,-6.86209822,36.14105606
icr006142,13,5,Topsoil,Chinyanghuku,-6.92808008,36.16547012
icr006143,13,5,Subsoil,Chinyanghuku,-6.92808008,36.16547012
icr006152,14,3,Topsoil,Chinyanghuku,-6.90498781,36.16339493
icr006153,14,3,Subsoil,Chinyanghuku,-6.90498781,36.16339493
icr006164,15,2,Topsoil,Chinyanghuku,-6.88443995,36.16698837
icr006165,15,2,Subsoil,Chinyanghuku,-6.88443995,36.16698837
icr006179,16,1,Topsoil,Chinyanghuku,-6.87134,36.1579
icr006180,16,1,Subsoil,Chinyanghuku,-6.87134,36.1579
icr075331,1,1,Topsoil,Chiqumbakwe,-17.8653,31.8363
icr075332,1,1,Subsoil,Chiqumbakwe,-17.8653,31.8363
icr075350,2,1,Topsoil,Chiqumbakwe,-17.8307,31.8367
icr075351,2,1,Subsoil,Chiqumbakwe,-17.8307,31.8367
icr075370,3,1,Topsoil,Chiqumbakwe,-17.8199,31.8338
icr075371,3,1,Subsoil,Chiqumbakwe,-17.8199,31.8338
icr075390,4,2,Topsoil,Chiqumbakwe,-17.7845,31.8373
icr075391,4,2,Subsoil,Chiqumbakwe,-17.7845,31.8373
icr075410,5,1,Topsoil,Chiqumbakwe,-17.852,31.8612
icr075411,5,1,Subsoil,Chiqumbakwe,-17.852,31.8612
icr075430,6,1,Topsoil,Chiqumbakwe,-17.8328,31.8576
icr075431,6,1,Subsoil,Chiqumbakwe,-17.8328,31.8576
icr075450,7,2,Topsoil,Chiqumbakwe,-17.8176,31.8616
icr075451,7,2,Subsoil,Chiqumbakwe,-17.8176,31.8616
icr075469,8,1,Topsoil,Chiqumbakwe,-17.7908,31.8557
icr075470,8,1,Subsoil,Chiqumbakwe,-17.7908,31.8557
icr075490,9,2,Topsoil,Chiqumbakwe,-17.8564,31.8759
icr075491,9,2,Subsoil,Chiqumbakwe,-17.8564,31.8759
icr075508,10,1,Topsoil,Chiqumbakwe,-17.8301,31.8726
icr075509,10,1,Subsoil,Chiqumbakwe,-17.8301,31.8726
icr075528,11,1,Topsoil,Chiqumbakwe,-17.8183,31.8831
